edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics,host,log_population,log_gdp_per_capita,prev_total_medals,prev_gold,prev2_total_medals,prev3_total_medals,medal_trend,rolling_mean_medals,log_prev_total,gdp_growth_rate,athletes_sent,athletes_sent_prev,athletes_sent_trend,medals_per_athlete,first_year,years_experience,upcoming_host
2004 Summer Olympics,2004,CUB,Cuba,9,7,11,27,CUB,3399.21962893402,11238756.0,3490.0,0.694,,,,,,,,,,,,0,16.234878809125995,8.131595305263273,29.0,11.0,25.0,31.0,4.0,28.333333333333332,3.4011973816621555,0.23545909337903725,152.0,234.0,-82.0,0.19078947368421054,1964.0,40.0,0
2008 Summer Olympics,2008,CUB,Cuba,3,10,17,30,CUB,4986.12436479175,11291762.0,5030.0,0.779,,,,,,,,,,,,0,16.23958407982495,8.514614743031801,27.0,9.0,29.0,25.0,-2.0,27.0,3.332204510175204,0.46684383743552815,163.0,152.0,11.0,0.1656441717791411,1964.0,44.0,0
2012 Summer Olympics,2012,CUB,Cuba,5,3,7,15,CUB,6470.83673392653,11303175.0,6090.0,0.779,,,,,,,,,,,,0,16.240594306138963,8.775215231894567,30.0,3.0,27.0,29.0,3.0,28.666666666666668,3.4339872044851463,0.297768820131864,109.0,163.0,-54.0,0.27522935779816515,1964.0,48.0,0
2016 Summer Olympics,2016,CUB,Cuba,5,2,4,11,CUB,8110.55874283616,11265612.0,7530.0,0.765,,,,,,,,,,,,0,16.237265546701742,9.001045328744487,15.0,5.0,30.0,27.0,-15.0,24.0,2.772588722239781,0.25340185146575944,119.0,109.0,10.0,0.12605042016806722,1964.0,52.0,0
2020 Summer Olympics,2020,CUB,Cuba,7,3,5,15,CUB,9605.27914559614,11176354.0,,0.759,,,,,,,,,,,,0,16.229310943909802,9.170172241306625,11.0,5.0,15.0,30.0,-4.0,18.666666666666668,2.4849066497880004,0.18429314800046637,69.0,119.0,-50.0,0.15942028985507245,1964.0,56.0,0
2024 Summer Olympics,2024,CUB,Cuba,2,1,6,9,CUB,,10979783.0,,0.764,,,,,,,,,,,,0,16.211566321721012,,15.0,7.0,11.0,15.0,4.0,13.666666666666666,2.772588722239781,0.0,61.0,69.0,-8.0,0.2459016393442623,1964.0,60.0,0
2012 Summer Olympics,2012,CYP,Cyprus,0,1,0,1,CYP,28991.935546875,1165397.0,29760.0,0.859,1.0,CYP,1.9197916666666663,2.7089005235602093,3.11983032873807,2.841463414634146,2.0371900826446283,3.642152466367713,3.4644194756554305,4.820536540240518,,0,13.968573217540676,10.27480747746097,,,,,,,,,13.0,,,,2012.0,0.0,0
2024 Summer Olympics,2024,CYP,Cyprus,0,1,0,1,CYP,38674.29296875,1358282.0,32870.0,0.907,,CYP,1.9197916666666663,2.7089005235602093,3.11983032873807,2.841463414634146,2.0371900826446283,4.05985401459854,3.93491124260355,4.362146050670641,35.774941995359626,0,14.121731960087706,10.562956250558019,1.0,0.0,,,,1.0,0.6931471805599453,0.3339672650078944,15.0,13.0,2.0,0.06666666666666667,2012.0,12.0,0
1960 Summer Olympics,1960,TCH,Czechoslovakia,3,2,3,8,CZE,,9602006.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.077482697087547,,,,,,,,,,116.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,TCH,Czechoslovakia,5,6,3,14,CZE,,9727804.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.090498837756915,,8.0,3.0,,,,8.0,2.1972245773362196,,105.0,116.0,-11.0,0.0761904761904762,1960.0,4.0,0
1968 Summer Olympics,1968,TCH,Czechoslovakia,7,2,4,13,CZE,,9876346.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.105653264512426,,14.0,5.0,8.0,,6.0,11.0,2.70805020110221,,121.0,105.0,16.0,0.11570247933884298,1960.0,8.0,0
1972 Summer Olympics,1972,TCH,Czechoslovakia,2,4,2,8,CZE,,9867632.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.10477056501964,,13.0,7.0,14.0,8.0,-1.0,11.666666666666666,2.6390573296152584,,182.0,121.0,61.0,0.07142857142857142,1960.0,12.0,0
1976 Summer Olympics,1976,TCH,Czechoslovakia,2,2,4,8,CZE,,10125939.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.13061100615373,,8.0,2.0,13.0,14.0,-5.0,11.666666666666666,2.1972245773362196,,163.0,182.0,-19.0,0.049079754601226995,1960.0,16.0,0
1980 Summer Olympics,1980,TCH,Czechoslovakia,2,3,9,14,CZE,,10304193.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.148061554788786,,8.0,2.0,8.0,13.0,0.0,9.666666666666666,2.1972245773362196,,212.0,163.0,49.0,0.03773584905660377,1960.0,20.0,0
1988 Summer Olympics,1988,TCH,Czechoslovakia,3,3,2,8,CZE,,10355276.0,,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.15300680281618,,14.0,2.0,8.0,8.0,6.0,10.0,2.70805020110221,,165.0,212.0,-47.0,0.08484848484848485,1960.0,28.0,0
1992 Summer Olympics,1992,TCH,Czechoslovakia,4,2,1,7,CZE,3396.70972430469,10319123.0,3380.0,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.149509430693932,8.130856873128145,8.0,3.0,14.0,8.0,-6.0,10.0,2.1972245773362196,,209.0,165.0,44.0,0.03827751196172249,1960.0,32.0,0
1996 Summer Olympics,1996,CZE,Czechia,4,3,4,11,CZE,6573.19643136362,10315241.0,6010.0,0.81,1.5,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.14913316519144,8.790907633814824,7.0,4.0,8.0,14.0,-1.0,9.666666666666666,2.0794415416798357,0.9351657824423487,115.0,209.0,-94.0,0.06086956521739131,1960.0,36.0,0
2000 Summer Olympics,2000,CZE,Czechia,2,3,3,8,CZE,6062.92152842793,10255063.0,6380.0,0.81,1.3,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.655987795575896,3.778032036613273,,0,16.143282190327263,8.710111986675802,11.0,4.0,7.0,8.0,4.0,8.666666666666666,2.4849066497880004,-0.07762964461261856,125.0,115.0,10.0,0.088,1960.0,40.0,0
2004 Summer Olympics,2004,CZE,Czechia,1,3,5,9,CZE,11782.5546676117,10197101.0,10280.0,0.81,1.4,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.162658650634603,3.1553565277299347,3.6865051903114185,,0,16.137614120238375,9.374460166153044,8.0,2.0,11.0,7.0,-3.0,8.666666666666666,2.1972245773362196,0.9433790479334849,142.0,125.0,17.0,0.056338028169014086,1960.0,44.0,0
2008 Summer Olympics,2008,CZE,Czechia,3,3,1,7,CZE,22774.7045076205,10384603.0,18480.0,0.872,1.4,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.6681592039801,3.202416918429003,4.102963335007534,,0,16.15583488264427,10.033449655024945,9.0,1.0,8.0,11.0,1.0,9.333333333333334,2.302585092994046,0.9329173638569579,134.0,142.0,-8.0,0.06716417910447761,1960.0,48.0,0
2012 Summer Olympics,2012,CZE,Czechia,4,4,3,11,CZE,20014.0354015165,10510785.0,19650.0,0.872,1.3,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.356639839034205,3.13506625891947,4.042813455657492,,0,16.16791252597498,9.904239040174373,7.0,3.0,9.0,8.0,-2.0,8.0,2.0794415416798357,-0.121216462113933,133.0,134.0,-1.0,0.05263157894736842,1960.0,52.0,0
2016 Summer Olympics,2016,CZE,Czechia,1,2,7,10,CZE,18753.9686718096,10566332.0,17660.0,0.891,1.3,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,5.049006622516556,4.3073825503355705,5.156653315531821,30.24882075471698,0,16.17318337239376,9.83921399212321,11.0,4.0,7.0,9.0,4.0,9.0,2.4849066497880004,-0.06295915363532434,104.0,133.0,-29.0,0.10576923076923077,1960.0,56.0,0
2020 Summer Olympics,2020,CZE,Czechia,4,4,3,11,CZE,23472.8915454417,10697858.0,22190.0,0.891,1.4,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,5.208755573571139,4.686801820438561,5.482688391038696,32.25286662643331,0,16.185554185952824,10.063644084450099,10.0,1.0,11.0,7.0,-1.0,9.333333333333334,2.3978952727983707,0.25162262752019204,114.0,104.0,10.0,0.08771929824561403,1960.0,60.0,0
2024 Summer Olympics,2024,CZE,Czechia,3,0,2,5,CZE,31823.3078290564,10905028.0,29560.0,0.895,1.3,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,5.208755573571139,4.686801820438561,5.482688391038696,32.25286662643331,0,16.20473461694491,10.367985673905707,11.0,4.0,10.0,11.0,1.0,10.666666666666666,2.4849066497880004,0.3557472358038609,111.0,114.0,-3.0,0.0990990990990991,1960.0,64.0,0
1960 Summer Olympics,1960,GER,Germany,12,19,11,42,DEU,1162.12266831735,72814900.0,,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.103431176287923,7.05886362272377,,,,,,,,,306.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,GER,Germany,10,22,18,50,DEU,1637.45522773672,75318337.0,1620.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.13723419565741,7.4015091426124755,42.0,12.0,,,,42.0,3.7612001156935624,0.4090209858031675,351.0,306.0,45.0,0.11965811965811966,1960.0,4.0,0
1968 Summer Olympics,1968,FRG,West Germany,5,11,10,26,DEU,2025.08159465853,77294314.0,2080.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.163130966221804,7.613858957767914,50.0,10.0,42.0,,8.0,46.0,3.9318256327243257,0.23672486450672903,284.0,351.0,-67.0,0.176056338028169,1960.0,8.0,1
1968 Summer Olympics,1968,GDR,East Germany,9,9,7,25,DEU,2025.08159465853,77294314.0,2080.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.163130966221804,7.613858957767914,26.0,5.0,50.0,42.0,-24.0,39.333333333333336,3.295836866004329,0.0,236.0,284.0,-48.0,0.11016949152542373,1960.0,8.0,1
1972 Summer Olympics,1972,GDR,East Germany,20,23,23,66,DEU,3823.94032602696,78688452.0,3610.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,1,18.181006980894864,8.249298145100235,25.0,9.0,26.0,50.0,-1.0,33.666666666666664,3.258096538021482,0.888289507007126,304.0,236.0,68.0,0.08223684210526316,1960.0,12.0,0
1972 Summer Olympics,1972,FRG,West Germany,13,11,16,40,DEU,3823.94032602696,78688452.0,3610.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,1,18.181006980894864,8.249298145100235,66.0,20.0,25.0,26.0,41.0,39.0,4.204692619390966,0.0,437.0,304.0,133.0,0.15102974828375287,1960.0,12.0,0
1976 Summer Olympics,1976,GDR,East Germany,40,25,25,90,DEU,6659.16546576017,78336950.0,7150.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.176529965352646,8.803899607934545,40.0,13.0,66.0,25.0,-26.0,43.666666666666664,3.713572066704308,0.7414407386108413,272.0,437.0,-165.0,0.14705882352941177,1960.0,16.0,0
1976 Summer Olympics,1976,FRG,West Germany,10,12,17,39,DEU,6659.16546576017,78336950.0,7150.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.176529965352646,8.803899607934545,90.0,40.0,40.0,66.0,50.0,65.33333333333333,4.51085950651685,0.0,295.0,272.0,23.0,0.3050847457627119,1960.0,16.0,0
1980 Summer Olympics,1980,GDR,East Germany,47,37,42,126,DEU,12182.7800196802,78288576.0,13050.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.17591226270665,9.407860839559758,39.0,10.0,90.0,40.0,-51.0,56.333333333333336,3.6888794541139363,0.8294754924353704,352.0,295.0,57.0,0.11079545454545454,1960.0,20.0,0
1984 Summer Olympics,1984,FRG,West Germany,17,19,23,59,DEU,9347.29068412377,77858685.0,9900.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.170406023559273,9.142948791037902,126.0,47.0,39.0,90.0,87.0,85.0,4.844187086458591,-0.2327456730710027,405.0,352.0,53.0,0.3111111111111111,1960.0,24.0,0
1988 Summer Olympics,1988,GDR,East Germany,37,35,30,102,DEU,17996.9783507619,78144619.0,18670.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.174071770491473,9.798014716724069,59.0,17.0,126.0,39.0,-67.0,74.66666666666667,4.0943445622221,0.9253684258829666,263.0,405.0,-142.0,0.22433460076045628,1960.0,28.0,0
1988 Summer Olympics,1988,FRG,West Germany,11,14,15,40,DEU,17996.9783507619,78144619.0,18670.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.174071770491473,9.798014716724069,102.0,37.0,59.0,126.0,43.0,95.66666666666667,4.634728988229636,0.0,369.0,263.0,106.0,0.2764227642276423,1960.0,28.0,0
1992 Summer Olympics,1992,GER,Germany,33,21,28,82,DEU,26559.8543879632,80624598.0,25890.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.20531435942443,10.18719377129449,40.0,11.0,102.0,59.0,-62.0,67.0,3.713572066704308,0.4757952068569775,481.0,369.0,112.0,0.08316008316008316,1960.0,32.0,0
1996 Summer Olympics,1996,GER,Germany,20,18,27,65,DEU,30599.7891048363,81914831.0,31020.0,0.89,1.0,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.22119063132797,10.328781075347722,82.0,33.0,40.0,102.0,42.0,74.66666666666667,4.418840607796598,0.15210680969335355,474.0,481.0,-7.0,0.1729957805907173,1960.0,36.0,0
2000 Summer Olympics,2000,GER,Germany,13,17,26,56,DEU,23925.8559901991,82211508.0,26380.0,0.89,1.2,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,,0,18.22480586239107,10.082756788660268,65.0,20.0,82.0,40.0,-17.0,62.333333333333336,4.189654742026425,-0.21810389253899742,429.0,474.0,-45.0,0.15151515151515152,1960.0,40.0,0
2004 Summer Olympics,2004,GER,Germany,13,16,20,49,DEU,34566.7359143735,82516260.0,32080.0,0.89,1.1,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.754361479413817,4.130590339892666,5.431101664895501,,0,18.228505934912963,10.450676037984506,56.0,13.0,65.0,82.0,-9.0,67.66666666666667,4.04305126783455,0.4447439593606721,453.0,429.0,24.0,0.12362030905077263,1960.0,44.0,0
2008 Summer Olympics,2008,GER,Germany,16,11,14,41,DEU,46379.1647953479,82110097.0,44360.0,0.929,1.1,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.84231609613984,4.568678267308404,5.641016200294551,,0,18.223571563205144,10.74462716395862,49.0,13.0,56.0,65.0,-7.0,56.666666666666664,3.912023005428146,0.34172821264453157,433.0,453.0,-20.0,0.11316397228637413,1960.0,48.0,0
2012 Summer Olympics,2012,GER,Germany,11,20,13,44,DEU,44718.0159214069,80425823.0,47480.0,0.929,1.0,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.907338518769023,4.743484224965706,5.826205952788231,,0,18.202845876607284,10.708154102251594,41.0,16.0,49.0,56.0,-8.0,48.666666666666664,3.7376696182833684,-0.03581670522250591,388.0,433.0,-45.0,0.1056701030927835,1960.0,52.0,0
2016 Summer Olympics,2016,GER,Germany,17,10,15,42,DEU,42948.9381932694,82348669.0,45340.0,0.941,1.0,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,5.28441011235955,5.223052294557097,6.036382903567644,36.69495635305529,0,18.226472863880694,10.667790488372237,44.0,11.0,41.0,49.0,3.0,44.666666666666664,3.8066624897703196,-0.03956073836653884,432.0,388.0,44.0,0.10185185185185185,1960.0,56.0,0
2020 Summer Olympics,2020,GER,Germany,10,11,16,37,DEU,47394.8734504469,83160871.0,48540.0,0.948,1.1,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.742084585162931,5.134244654749387,6.141490726700105,38.19485791610284,0,18.236287506709598,10.76629044588595,42.0,17.0,44.0,41.0,-2.0,42.333333333333336,3.7612001156935624,0.10351676768284412,410.0,432.0,-22.0,0.1024390243902439,1960.0,60.0,0
2024 Summer Olympics,2024,GER,Germany,12,13,8,33,DEU,56103.7323182554,83516593.0,55090.0,0.95,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,5.189669421487603,5.049958368026645,6.36734693877551,33.22730422730423,0,18.240555900615707,10.934975443002216,37.0,10.0,42.0,44.0,-5.0,41.0,3.6375861597263857,0.18375107335003094,457.0,410.0,47.0,0.08096280087527352,1960.0,64.0,0
1988 Summer Olympics,1988,DJI,Djibouti,0,0,1,1,DJI,816.874614065329,484523.0,,0.33,,,,,,,,,,,,0,13.090922244689825,6.706709041314907,,,,,,,,,6.0,,,,1988.0,0.0,0
2024 Summer Olympics,2024,DMA,Dominica,1,0,0,1,DMA,10405.2787777582,66205.0,10230.0,0.74,,,,,,,,,,,,0,11.100526372259134,9.250164631589248,,,,,,,,,4.0,,,,2024.0,0.0,0
1960 Summer Olympics,1960,DEN,Denmark,2,3,1,6,DNK,1389.0213943225,4579603.0,,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.337123089470142,7.237074417605209,,,,,,,,,113.0,,,,1960.0,0.0,0
1964 Summer Olympics,1964,DEN,Denmark,2,1,3,6,DNK,2049.39724281483,4722072.0,1970.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.367758456059136,7.625788830342963,6.0,2.0,,,,6.0,1.9459101490553132,0.47542525348533626,60.0,113.0,-53.0,0.1,1960.0,4.0,0
1968 Summer Olympics,1968,DEN,Denmark,1,4,3,8,DNK,2776.13544525805,4864883.0,2870.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.397553429535858,7.929175260066993,6.0,2.0,6.0,,0.0,6.0,1.9459101490553132,0.3546107056556058,66.0,60.0,6.0,0.09090909090909091,1960.0,8.0,0
1972 Summer Olympics,1972,DEN,Denmark,1,0,0,1,DNK,4653.95587889115,4991596.0,4310.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.42326645660596,8.445687711447377,8.0,1.0,6.0,6.0,2.0,6.666666666666667,2.1972245773362196,0.6764152796797531,131.0,66.0,65.0,0.061068702290076333,1960.0,12.0,0
1976 Summer Olympics,1976,DEN,Denmark,1,0,2,3,DNK,8773.3396162771,5072596.0,8960.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.439363473219823,9.079586788097767,1.0,1.0,8.0,6.0,-7.0,5.0,0.6931471805599453,0.8851359670318648,67.0,131.0,-64.0,0.014925373134328358,1960.0,16.0,0
1980 Summer Olympics,1980,DEN,Denmark,2,1,2,5,DNK,13822.1578405912,5123027.0,15110.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.449256228453933,9.53410056909201,3.0,1.0,1.0,8.0,2.0,4.0,1.3862943611198906,0.5754727897398468,58.0,67.0,-9.0,0.05172413793103448,1960.0,20.0,0
1984 Summer Olympics,1984,DEN,Denmark,0,3,3,6,DNK,11516.6821578436,5111619.0,11520.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.447026937378254,9.351638712430054,5.0,2.0,3.0,1.0,2.0,3.0,1.791759469228055,-0.16679564141404646,64.0,58.0,6.0,0.078125,1960.0,24.0,0
1988 Summer Olympics,1988,DEN,Denmark,2,1,1,4,DNK,22524.5792595476,5129516.0,22120.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.450522060667586,10.022406798441,6.0,0.0,5.0,3.0,1.0,4.666666666666667,1.9459101490553132,0.955821906937574,89.0,64.0,25.0,0.06741573033707865,1960.0,28.0,0
1992 Summer Olympics,1992,DEN,Denmark,1,1,4,6,DNK,29579.4913648682,5171370.0,28690.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.458648395082033,10.2948703475152,4.0,2.0,6.0,5.0,-2.0,5.0,1.6094379124341003,0.31320949545950794,119.0,89.0,30.0,0.03361344537815126,1960.0,32.0,0
1996 Summer Olympics,1996,DEN,Denmark,4,1,1,6,DNK,35621.9878051732,5263074.0,34740.0,0.89,1.6,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.476226014661892,10.480746433313941,6.0,1.0,4.0,6.0,2.0,5.333333333333333,1.9459101490553132,0.2042799305021763,124.0,119.0,5.0,0.04838709677419355,1960.0,36.0,0
2000 Summer Olympics,2000,DEN,Denmark,2,3,1,6,DNK,30722.0251837567,5339616.0,32560.0,0.89,1.6,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,,0,15.49066448551773,10.332767658446908,6.0,4.0,6.0,4.0,0.0,5.333333333333333,1.9459101490553132,-0.13755444104399206,97.0,124.0,-27.0,0.061855670103092786,1960.0,40.0,0
2004 Summer Olympics,2004,DEN,Denmark,2,1,5,8,DNK,46625.050098011,5404523.0,42740.0,0.89,1.7,,,,,,,6.755074424898512,6.285714285714286,7.213552361396304,,0,15.50274693857236,10.749914678901847,6.0,2.0,6.0,6.0,0.0,6.0,1.9459101490553132,0.517642467224541,92.0,97.0,-5.0,0.06521739130434782,1960.0,44.0,0
2008 Summer Olympics,2008,DEN,Denmark,2,2,3,7,DNK,64616.6657583663,5493621.0,60620.0,0.913,1.8,,,,,,,6.9167184586699815,6.496231155778895,7.276274386406545,,0,15.519098340940554,11.076243116138096,8.0,2.0,6.0,6.0,2.0,6.666666666666667,2.1972245773362196,0.38587874163212565,85.0,92.0,-7.0,0.09411764705882353,1960.0,48.0,0
2012 Summer Olympics,2012,DEN,Denmark,2,4,3,9,DNK,58443.7747103968,5591572.0,61570.0,0.913,1.9,,,,,,,6.976885644768856,6.102153846153846,7.679012345679013,,0,15.536771200895874,10.975837565306009,7.0,2.0,8.0,6.0,-1.0,7.0,2.0794415416798357,-0.09553094353479952,115.0,85.0,30.0,0.06086956521739131,1960.0,52.0,0
2016 Summer Olympics,2016,DEN,Denmark,2,6,7,15,DNK,54500.9260410217,5728010.0,57830.0,0.936,1.8,,,,,,,6.902,5.90878604963112,7.4030955585464335,,0,15.560878908011835,10.905991320229118,9.0,2.0,7.0,8.0,2.0,8.0,2.302585092994046,-0.0674639632520807,123.0,115.0,8.0,0.07317073170731707,1960.0,56.0,0
