edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics
2012 Summer Olympics,2012,BRN,Bahrain,1,0,0,1,BRN,46968.5971164922,405557.0,41690.0,0.825,,,,,,,,,,,
2012 Summer Olympics,2012,GRN,Grenada,1,0,0,1,GRD,7092.71985352677,112775.0,6700.0,0.779,,,,,,,,,,,
2012 Summer Olympics,2012,BAH,The Bahamas,1,0,0,1,BHS,28552.0242683151,375469.0,27910.0,,,,,,,,,,,,
2012 Summer Olympics,2012,UGA,Uganda,1,0,0,1,UGA,795.222867553127,34337438.0,830.0,0.5,,,,,,,,,,,
2012 Summer Olympics,2012,VEN,Venezuela,1,0,0,1,VEN,12607.2361246243,29553826.0,12480.0,0.759,,,,,,,,,,,
2012 Summer Olympics,2012,BOT,Botswana,0,1,0,1,BWA,6595.53845015424,2108617.0,6910.0,0.652,,,,,,,,,,,
2012 Summer Olympics,2012,CYP,Cyprus,0,1,0,1,CYP,28991.935546875,1165397.0,29760.0,0.859,1.0,CYP,1.9197916666666666,2.7089005235602093,3.11983032873807,2.841463414634146,2.0371900826446283,3.642152466367713,3.4644194756554305,4.820536540240518,
2012 Summer Olympics,2012,GAB,Gabon,0,1,0,1,GAB,9296.96587941088,1846889.0,8610.0,0.656,,,,,,,,,,,
2012 Summer Olympics,2012,GUA,Guatemala,0,1,0,1,GTM,3286.61959336267,15089647.0,3090.0,0.613,,GTM,1.8201790073230268,3.3197721724979656,3.408462164361269,2.722538649308381,2.1501251042535445,,,,
2012 Summer Olympics,2012,MNE,Montenegro,0,1,0,1,MNE,6552.48071710904,621418.0,6980.0,0.806,,,,,,,,3.4908333333333332,4.098797250859106,4.302047781569966,25.57847533632287
2012 Summer Olympics,2012,POR,Portugal,0,1,0,1,PRT,20593.4274224109,10514844.0,21220.0,0.831,1.1,,,,,,,3.5957149510945507,2.5660198769522005,3.4777405457156534,
2012 Summer Olympics,2012,AFG,Afghanistan,0,0,1,1,AFG,651.417134470046,30560034.0,640.0,0.449,,,,,,,,,,,
2012 Summer Olympics,2012,CMR,Cameroon,0,0,1,1,CMR,1449.09874362279,20809529.0,1470.0,0.515,,,,,,,,,,,
2012 Summer Olympics,2012,HKG,"Hong Kong, China",0,0,1,1,HKG,36730.796195815,7150100.0,36340.0,0.914,,HKG,1.6050338818973862,2.500241662638956,2.9523341523341524,2.9541947926711667,2.1349129593810443,,,,
2012 Summer Olympics,2012,KSA,Kingdom of Saudi Arabia,0,0,1,1,SAU,28733.4375513452,26168861.0,27610.0,0.805,,,,,,,,,,,
2012 Summer Olympics,2012,KUW,Kuwait,0,0,1,1,KWT,52155.2225833921,3337109.0,50830.0,0.811,,,,,,,,,,,
2012 Summer Olympics,2012,MAR,Morocco,0,0,1,1,MAR,3164.17724609375,33355241.0,3230.0,0.604,,MAR,1.835,3.0175,3.0966666666666667,3.006666666666667,2.315,,,,
2012 Summer Olympics,2012,TJK,Tajikistan,0,0,1,1,TJK,952.452819695469,8014084.0,1130.0,0.631,,TJK,1.7941666666666667,1.5691263782866836,2.128440366972477,3.7291666666666665,2.7191666666666667,,,,
2012 Summer Olympics,2012,VIE,Vietnam,0,0,1,1,VNM,2185.11767654291,89510356.0,1980.0,0.676,,VNM,1.7233333333333334,1.7028862478777589,1.797971259509721,3.0566666666666666,2.716666666666667,,,,
2016 Summer Olympics,2016,USA,United States,46,37,38,121,USA,57638.1018367192,324353340.0,56900.0,0.924,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
2016 Summer Olympics,2016,CHN,People's Republic of China,26,18,26,70,CHN,8254.86859320357,1387790000.0,8360.0,0.741,,CHN,1.3456297773346626,1.5609514370664024,1.7213386348575215,3.1665018133860863,2.4069034185197475,,,,
2016 Summer Olympics,2016,GBR,Great Britain,27,23,17,67,GBR,41257.9085545556,65607000.0,43310.0,0.923,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.324476239141543,4.627643115007736,5.850206611570248,34.544561933534744
2016 Summer Olympics,2016,RUS,Russian Federation,19,17,20,56,RUS,8663.158203125,145015460.0,9680.0,0.823,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,4.393449419568823,4.270851246775581,4.380129589632829,32.80821917808219
2016 Summer Olympics,2016,GER,Germany,17,10,15,42,DEU,42948.9381932694,82348669.0,45340.0,0.941,1.0,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,5.28441011235955,5.223052294557097,6.0363829035676435,36.69495635305529
2016 Summer Olympics,2016,FRA,France,10,18,14,42,FRA,37024.2157133669,66724104.0,39020.0,0.893,1.4,,,,,,,4.583574879227053,4.03230543318649,4.963592233009709,36.53393351800554
2016 Summer Olympics,2016,JPN,Japan,12,8,21,41,JPN,39375.4731620781,127076000.0,38460.0,0.913,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
2016 Summer Olympics,2016,AUS,Australia,8,11,10,29,AUS,50084.4440606385,24190907.0,54330.0,0.933,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
2016 Summer Olympics,2016,ITA,Italy,8,12,8,28,ITA,31391.5692898108,60115223.0,32400.0,0.881,0.8,,,,,,,4.558610156548301,3.234307992202729,4.545276362210898,35.5171102661597
2016 Summer Olympics,2016,CAN,Canada,4,3,15,22,CAN,42314.0615817218,36110803.0,43900.0,0.927,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
2016 Summer Olympics,2016,KOR,Republic of Korea,9,3,9,21,KOR,30832.0628072516,51217803.0,30850.0,0.908,,KOR,1.6706827309236947,2.52289156626506,2.9036144578313254,2.7132530120481926,2.1775100401606426,,,,
2016 Summer Olympics,2016,NED,Netherlands,8,7,4,19,NLD,46808.5291492503,17030314.0,46960.0,0.932,1.2,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,6.0130952380952385,5.477135980746089,6.201685731487056,37.946205571565805
2016 Summer Olympics,2016,BRA,Brazil,7,6,6,19,BRA,8836.28546025694,203218114.0,9050.0,0.752,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
2016 Summer Olympics,2016,NZL,New Zealand,4,9,5,18,NZL,40113.7195382428,4714100.0,39460.0,0.933,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
2016 Summer Olympics,2016,AZE,Azerbaijan,1,7,10,18,AZE,3880.6852276838,9757812.0,4790.0,0.751,,,,,,,,,,,
2016 Summer Olympics,2016,ESP,Spain,7,4,6,17,ESP,26755.6061149398,46458139.0,27760.0,0.889,1.1,,,,,,,4.973872950819672,3.9163969795037756,3.8924281984334206,36.17618664521319
2016 Summer Olympics,2016,KAZ,Kazakhstan,2,5,10,17,KAZ,7475.56688689424,18363600.0,8500.0,0.799,,KAZ,1.7610837438423645,2.1145833333333335,2.318548387096774,2.8255908720456397,2.7069846678023852,,,,
2016 Summer Olympics,2016,HUN,Hungary,8,3,4,15,HUN,13215.8605277789,9759755.0,13230.0,0.839,3.2,,,,,,,4.5143034825870645,4.526819923371647,5.429483088704531,31.346053772766695
2016 Summer Olympics,2016,DEN,Denmark,2,6,7,15,DNK,54500.9260410217,5728010.0,57830.0,0.936,1.8,,,,,,,6.902,5.90878604963112,7.4030955585464335,
2016 Summer Olympics,2016,KEN,Kenya,6,6,1,13,KEN,1554.12610314423,48139687.0,1490.0,0.575,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
2016 Summer Olympics,2016,UZB,Uzbekistan,4,2,7,13,UZB,2753.37951427589,31284568.0,2840.0,0.701,,,,,,,,,,,
2016 Summer Olympics,2016,JAM,Jamaica,6,3,2,11,JAM,5302.29553353854,2809915.0,4990.0,0.712,,,,,,,,,,,
2016 Summer Olympics,2016,CUB,Cuba,5,2,4,11,CUB,8110.55874283616,11265612.0,7530.0,0.765,,,,,,,,,,,
2016 Summer Olympics,2016,SWE,Sweden,2,6,3,11,SWE,51703.5088332851,9923085.0,53850.0,0.937,1.4,,,,,,,6.216968911917099,5.948433420365535,6.221198156682028,37.28872593950504
2016 Summer Olympics,2016,UKR,Ukraine,2,5,4,11,UKR,2158.46118164063,45616832.0,2330.0,0.764,,UKR,1.6934713375796178,3.1637572734829593,3.2273858921161827,2.899601593625498,2.34315424610052,4.45636025998143,1.8459343794579173,1.8661764705882353,
2016 Summer Olympics,2016,POL,Poland,2,3,6,11,POL,12464.0110508476,37970087.0,12740.0,0.869,1.1,,,,,,,4.081947743467934,3.3975683890577506,3.9767156862745097,37.76902887139108
2016 Summer Olympics,2016,CRO,Croatia,5,3,2,10,HRV,12820.1653893008,4106867.0,13080.0,0.844,1.7,,,,,,,4.016057585825028,2.2525083612040135,2.527638190954774,36.44738893219018
2016 Summer Olympics,2016,RSA,South Africa,2,6,2,10,ZAF,5651.20585165749,57259551.0,5880.0,0.721,,,,,,,,,,,
2016 Summer Olympics,2016,CZE,Czechia,1,2,7,10,CZE,18753.9686718096,10566332.0,17660.0,0.891,1.3,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,5.049006622516556,4.3073825503355705,5.156653315531821,30.24882075471698
2016 Summer Olympics,2016,BLR,Belarus,1,4,4,9,BLR,5039.77560949445,9469379.0,5640.0,0.809,,,,,,,,,,,
2016 Summer Olympics,2016,COL,Colombia,3,2,3,8,COL,5959.84250367574,47437512.0,6560.0,0.758,,COL,1.9546052631578947,3.1171052631578946,3.3046052631578946,2.9,2.0657894736842106,,,,
2016 Summer Olympics,2016,IRI,Islamic Republic of Iran,3,1,4,8,IRN,5710.59947089104,83812228.0,5530.0,0.782,,IRN,1.8516042780748663,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,
2016 Summer Olympics,2016,SRB,Serbia,2,4,2,8,SRB,5982.37030126471,7058322.0,5920.0,0.794,,SRB,1.8338192419825072,3.05424769703173,3.392378990731205,2.956813819577735,2.0981404958677685,3.745704467353952,3.933502538071066,3.8753154972236246,30.715510522213563
2016 Summer Olympics,2016,TUR,Türkiye,1,3,4,8,TUR,10984.3643169061,79277962.0,11350.0,0.821,,TUR,1.8573839662447258,2.1363636363636362,2.5038200339558574,2.819409282700422,2.40337224383917,2.2938251139660175,5.897457627118644,6.303556308213379,
2016 Summer Olympics,2016,ETH,Ethiopia,1,2,5,8,ETH,641.651523286233,106718162.0,620.0,0.455,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
2016 Summer Olympics,2016,SUI,Switzerland,3,2,2,7,CHE,82153.0745447889,8373338.0,83360.0,0.952,1.0,,,,,,,5.9862204724409445,6.319047619047619,6.6291834002677374,34.81238615664845
2016 Summer Olympics,2016,PRK,Democratic People's Republic of Korea,2,3,2,7,PRK,,25698326.0,,,,,,,,,,,,,
2016 Summer Olympics,2016,GEO,Georgia,2,1,4,7,GEO,4143.40125686315,3727505.0,4180.0,0.798,,,,,,,,,,,
2016 Summer Olympics,2016,GRE,Greece,3,1,2,6,GRC,17919.2426377048,10775971.0,18500.0,0.881,0.9,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,4.415026833631485,4.28602227811714,6.430366116295764,40.28823929299796
2016 Summer Olympics,2016,BEL,Belgium,2,2,2,6,BEL,41854.5498296444,11331422.0,43240.0,0.924,1.3,,,,,,,5.246319365798414,4.7911899313501145,5.322342239909039,35.19434372733865
2016 Summer Olympics,2016,THA,Thailand,2,2,2,6,THA,5833.57715617098,70859841.0,5550.0,0.789,,THA,1.6863157894736842,2.4024745269286756,2.6543026706231454,3.0062154696132595,2.4732262382864794,,,,
2016 Summer Olympics,2016,MAS,Malaysia,0,4,1,5,MYS,9476.53409809923,31789685.0,9800.0,0.792,,MYS,1.8042650418888042,2.517530487804878,2.8268497330282227,2.6123381568926125,2.0974866717440976,,,,
2016 Summer Olympics,2016,MEX,Mexico,0,3,2,5,MEX,9097.92397674769,122251351.0,9740.0,0.769,,MEX,1.8970080552359034,3.3216340621403915,3.4931034482758623,2.577918343875791,2.45066358915176,,,,
2016 Summer Olympics,2016,ARG,Argentina,3,1,0,4,ARG,12699.9623137756,43900313.0,12130.0,0.85,,ARG,1.7930672268907564,2.93502538071066,3.2577639751552794,2.5734265734265733,2.09853249475891,,,,
2016 Summer Olympics,2016,SVK,Slovakia,2,2,0,4,SVK,16636.0769133073,5430798.0,16900.0,,1.0,SVK,1.7840336134453783,3.1596283783783785,3.210526315789474,2.838358458961474,1.7358649789029537,3.860314523589269,3.7117537313432836,4.1940298507462686,38.05564387917329
2016 Summer Olympics,2016,ARM,Armenia,1,3,0,4,ARM,3524.42476874707,2992300.0,3690.0,0.769,,ARM,1.9189189189189189,2.89957805907173,3.4419983065198982,2.5963756177924218,2.495704467353952,,,,
2016 Summer Olympics,2016,SLO,Slovenia,1,2,1,4,SVN,21447.8377796036,2065042.0,21610.0,0.903,1.4,,,,,,,4.399539877300613,3.3294392523364484,3.632941176470588,33.59961127308066
2016 Summer Olympics,2016,ROU,Romania,1,1,2,4,ROU,9404.54005870715,19702267.0,9460.0,0.813,0.9,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
2016 Summer Olympics,2016,LTU,Lithuania,0,1,3,4,LTU,14934.2702840428,2877325.0,14890.0,0.865,1.0,,,,,,,5.176693510184746,3.731637061929909,4.968177434908389,35.788216560509554
2016 Summer Olympics,2016,NOR,Norway,0,0,4,4,NOR,70867.3609970749,5234519.0,81870.0,0.952,1.7,,,,,,,6.801556420233463,6.7844155844155845,7.352941176470588,42.34465020576132
2016 Summer Olympics,2016,INA,Indonesia,1,2,0,3,IDN,3521.46943457574,264627418.0,3370.0,0.698,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.6324222431668236,,,,
2016 Summer Olympics,2016,VEN,Venezuela,0,2,1,3,VEN,3670.15737848208,30765720.0,3680.0,0.766,,,,,,,,,,,
2016 Summer Olympics,2016,BUL,Bulgaria,0,1,2,3,BGR,7822.49923292968,6894139.0,7630.0,0.809,0.7,,,,,,,3.4918490917559386,2.485391140433553,2.9861641221374047,44.09414990859232
2016 Summer Olympics,2016,EGY,Egypt,0,0,3,3,EGY,3270.6287768197,101644589.0,3200.0,,,EGY,1.926482873851295,,3.7012542759407068,3.4583333333333335,2.8274678111587983,,,,
2016 Summer Olympics,2016,TUN,Tunisia,0,0,3,3,TUN,3847.80354448809,11528674.0,3930.0,0.724,,TUN,1.8575085324232081,3.404560810810811,3.5637130801687764,3.416943521594684,2.692236598890943,,,,
2016 Summer Olympics,2016,BRN,Bahrain,1,1,0,2,BRN,26663.2972950602,427564.0,32570.0,0.832,,,,,,,,,,,
2016 Summer Olympics,2016,VIE,Vietnam,1,1,0,2,VNM,2735.0604380416,94000117.0,2560.0,0.697,,VNM,1.7233333333333334,1.7028862478777589,1.797971259509721,3.0566666666666666,2.716666666666667,,,,
2016 Summer Olympics,2016,CIV,Côte d'Ivoire,1,0,1,2,CIV,1862.59597081287,25989405.0,1880.0,0.501,,,,,,,,,,,
2016 Summer Olympics,2016,BAH,The Bahamas,1,0,1,2,BHS,30616.5363157284,388055.0,27820.0,,,,,,,,,,,,
2016 Summer Olympics,2016,ALG,Algeria,0,2,0,2,DZA,4424.98529027556,40850721.0,4920.0,0.736,,,,,,,,,,,
2016 Summer Olympics,2016,IRL,Ireland,0,2,0,2,IRL,64129.5571542383,4762722.0,52880.0,0.924,0.6,,,,,,,5.533575317604356,4.487131667288326,5.436987322893363,36.72670807453416
2016 Summer Olympics,2016,IND,India,0,1,1,2,IND,1707.50892912243,1343944296.0,1670.0,0.619,,IND,1.8231414868105515,2.2123039806996383,2.701226993865031,3.3056379821958455,2.335846470185058,,,,
2016 Summer Olympics,2016,MGL,Mongolia,0,1,1,2,MNG,3619.90026383792,3088856.0,3460.0,0.739,,,,,,,,,,,
2016 Summer Olympics,2016,ISR,Israel,0,0,2,2,ISR,37671.5389138798,8546000.0,37310.0,0.899,,,,,,,,5.457165416502171,4.076494023904383,5.507828181453232,30.03958587088916
2016 Summer Olympics,2016,FIJ,Fiji,1,0,0,1,FJI,5363.79026679243,919166.0,5010.0,0.716,,,,,,,,,,,
2016 Summer Olympics,2016,JOR,Jordan,1,0,0,1,JOR,3986.71677010853,10006367.0,3810.0,0.738,,JOR,1.8403010033444815,2.8103616813294234,3.579175704989154,3.6914095079232694,2.705161854768154,,,,
2016 Summer Olympics,2016,KOS,Kosovo,1,0,0,1,XKX,3759.44959067104,1777568.0,3930.0,,,,,,,,,3.640527950310559,2.634920634920635,2.700806451612903,
2016 Summer Olympics,2016,PUR,Puerto Rico,1,0,0,1,PRI,29978.0889268918,3480432.0,19290.0,,,PRI,1.82168458781362,3.306379155435759,3.4995491433724077,3.29919857524488,2.1575157515751577,,,,
2016 Summer Olympics,2016,SGP,Singapore,1,0,0,1,SGP,57005.5887176547,5607283.0,53470.0,0.935,,,,,,,,,,,
2016 Summer Olympics,2016,TJK,Tajikistan,1,0,0,1,TJK,788.710481734485,8865631.0,1090.0,0.651,,TJK,1.7941666666666667,1.5691263782866836,2.128440366972477,3.7291666666666665,2.7191666666666667,,,,
2016 Summer Olympics,2016,BDI,Burundi,0,1,0,1,BDI,232.937812100153,11239451.0,240.0,0.42,,,,,,,,,,,
2016 Summer Olympics,2016,GRN,Grenada,0,1,0,1,GRD,9221.23461079424,115130.0,8000.0,0.786,,,,,,,,,,,
2016 Summer Olympics,2016,NIG,Niger,0,1,0,1,NER,502.706475406446,20685753.0,530.0,0.367,,,,,,,,,,,
2016 Summer Olympics,2016,PHI,Philippines,0,1,0,1,PHL,2985.19564024046,106735719.0,3350.0,0.696,,PHL,1.9465329991645781,1.8833333333333333,2.3291666666666666,3.0183333333333335,2.4825,,,,
2016 Summer Olympics,2016,QAT,Qatar,0,1,0,1,QAT,61253.6217997091,2477113.0,69170.0,0.852,,,,,,,,,,,
2016 Summer Olympics,2016,AUT,Austria,0,0,1,1,AUT,45061.4993920192,8736668.0,45980.0,0.91,1.2,,,,,,,5.367529880478088,4.954109934442764,6.277555110220441,31.711926605504587
2016 Summer Olympics,2016,DOM,Dominican Republic,0,0,1,1,DOM,7160.44200982307,10551430.0,6750.0,0.739,,,,,,,,,,,
2016 Summer Olympics,2016,EST,Estonia,0,0,1,1,EST,18666.3736521706,1315790.0,18640.0,0.883,2.0,,,,,,,5.715559960356789,4.515288220551378,5.813576494427558,40.44551282051282
2016 Summer Olympics,2016,FIN,Finland,0,0,1,1,FIN,43451.2562442158,5495303.0,45160.0,0.93,1.5,,,,,,,6.760914760914761,5.7481789802289285,7.174072138003137,36.43640350877193
2016 Summer Olympics,2016,MAR,Morocco,0,0,1,1,MAR,3140.85546875,35023457.0,3150.0,0.656,,MAR,1.835,3.0175,3.0966666666666667,3.006666666666667,2.315,,,,
